base_symbol,quote_symbol,markets_count,markets
"BCPT","ETH",1,"HitBTC"
"BCPT","BTC",1,"HitBTC"
"BCPT","USDT",1,"HitBTC"
"STUDENTC","BTC",1,"HitBTC"
"STUDENTC","USDT",1,"Kucoin"
"WIKI","ETH",1,"HitBTC"
"WIKI","BTC",1,"HitBTC"
"WIKI","USDT",1,"HitBTC"
"PART","BTC",1,"HitBTC"
"PART","USDT",1,"mexc"
"XDN","ETH",1,"HitBTC"
"XDN","BTC",1,"HitBTC"
"XDN","USDT",1,"HitBTC"
"LUN","BTC",1,"HitBTC"
"MESH","USDT",1,"HitBTC"
"CHP","ETH",1,"HitBTC"
"HTML","ETH",1,"HitBTC"
"HTML","USDT",1,"HitBTC"
"HTML","BTC",1,"HitBTC"
"MIMO","USDT",1,"HitBTC"
"MIMO","BTC",1,"HitBTC"
"NXT","USDT",1,"HitBTC"
"NXT","ETH",1,"HitBTC"
"NXT","BTC",1,"HitBTC"
"NXT","IDR",1,"indodax"
"CSOV","BTC",1,"HitBTC"
"CSOV","USDT",1,"HitBTC"
"HEDG","BTC",1,"HitBTC"
"HEDG","USDT",1,"HitBTC"
"HEDG","IDR",1,"indodax"
"POA","ETH",1,"HitBTC"
"POA","DAI",1,"HitBTC"
"POA","BTC",1,"HitBTC"
"POA","USDT",1,"HitBTC"
"VEO","BTC",1,"HitBTC"
"XAUR","BTC",1,"HitBTC"
"XAUR","ETH",1,"HitBTC"
"UUU","ETH",1,"HitBTC"
"UUU","BTC",1,"HitBTC"
"ERT","BTC",1,"HitBTC"
"EKO","ETH",1,"HitBTC"
"EKO","USDT",1,"HitBTC"
"EKO","BTC",1,"HitBTC"
"SNC","USDT",1,"HitBTC"
"SNC","BTC",1,"HuobiPro"
"SNC","ETH",1,"HuobiPro"
"DOV","BTC",1,"HitBTC"
"DOV","ETH",1,"HitBTC"
"NUT","EOS",1,"HitBTC"
"NUT","USDT",1,"HitBTC"
"NUT","BTC",1,"HitBTC"
"EDG","BTC",1,"HitBTC"
"EDG","ETH",1,"HitBTC"
"EDG","USDT",1,"HitBTC"
"XMC","BTC",1,"HitBTC"
"XMC","ETH",1,"HitBTC"
"XMC","USDT",1,"HitBTC"
"SWT","BTC",1,"HitBTC"
"SWT","ETH",1,"HitBTC"
"DCN","USDT",1,"HitBTC"
"DCN","ETH",1,"HitBTC"
"FLP","ETH",1,"HitBTC"
"FLP","USDT",1,"HitBTC"
"FLP","BTC",1,"HitBTC"
"AXPR","BTC",1,"HitBTC"
"AXPR","ETH",1,"HitBTC"
"SIG","BTC",1,"HitBTC"
"BCN","BTC",1,"HitBTC"
"BCN","USDT",1,"HitBTC"
"BCN","ETH",1,"HitBTC"
"BCN","EOS",1,"HitBTC"
"DATX","ETH",1,"HitBTC"
"DATX","BTC",1,"HitBTC"
"SENT","ETH",1,"HitBTC"
"SENT","USDT",1,"HitBTC"
"SENT","BTC",1,"HitBTC"
"MITX","ETH",1,"HitBTC"
"MITX","BTC",1,"HitBTC"
"MITX","USDT",1,"Kucoin"
"SWM","USDT",1,"HitBTC"
"SWM","ETH",1,"HitBTC"
"SWM","BTC",1,"HitBTC"
"PLR","ETH",1,"HitBTC"
"PLR","BTC",1,"HitBTC"
"PLR","USDT",1,"HitBTC"
"BTCA","BTC",1,"HitBTC"
"IHF","USDT",1,"HitBTC"
"SUBS","ETH",1,"HitBTC"
"SUBS","USDT",1,"HitBTC"
"SUBS","BTC",1,"HitBTC"
"AUC","ETH",1,"HitBTC"
"AUC","BTC",1,"HitBTC"
"IQC","USDT",1,"HitBTC"
"IQC","BTC",1,"HitBTC"
"ORME","ETH",1,"HitBTC"
"ORME","BTC",1,"HitBTC"
"APPC","ETH",1,"HitBTC"
"APPC","BTC",1,"HitBTC"
"APPC","USDT",1,"HitBTC"
"SANTI","ETH",1,"HitBTC"
"BTCB","BTC",1,"HitBTC"
"DGD","BTC",1,"HitBTC"
"CVT","BTC",1,"HitBTC"
"CVT","ETH",1,"HitBTC"
"CVT","USDT",1,"mexc"
"XRC","BTC",1,"HitBTC"
"POET","ETH",1,"HitBTC"
"POET","BTC",1,"HitBTC"
"LCC","BTC",1,"HitBTC"
"HVN","ETH",1,"HitBTC"
"HVN","BTC",1,"HitBTC"
"DGTX","ETH",1,"HitBTC"
"DGTX","USDT",1,"HitBTC"
"DGTX","BTC",1,"HitBTC"
"FDZ","BTC",1,"HitBTC"
"FDZ","ETH",1,"HitBTC"
"FDZ","USDT",1,"HitBTC"
"OCC","BTC",1,"HitBTC"
"OCC","USDT",1,"LAToken"
"IDH","BTC",1,"HitBTC"
"IDH","ETH",1,"HitBTC"
"IPL","BTC",1,"HitBTC"
"IPL","USDT",1,"HitBTC"
"IPL","ETH",1,"HitBTC"
"PENTA","ETH",1,"HitBTC"
"PENTA","BTC",1,"HitBTC"
"BMH","BTC",1,"HitBTC"
"HMQ","BTC",1,"HitBTC"
"DAV","BTC",1,"HitBTC"
"DAV","ETH",1,"HitBTC"
"IGNIS","ETH",1,"HitBTC"
"IGNIS","BTC",1,"probit"
"IGNIS","USDT",1,"probit"
"PPC","BTC",1,"HitBTC"
"PPC","USDT",1,"mexc"
"MTX","BTC",1,"HitBTC"
"MTX","USDT",1,"HitBTC"
"MTX","ETH",1,"HitBTC"
"HBTC","BTC",1,"HitBTC"
"MAID","USDT",1,"HitBTC"
"MAID","BTC",1,"HitBTC"
"MAID","ETH",1,"HitBTC"
"SNGLS","BTC",1,"HitBTC"
"REV","BTC",1,"HitBTC"
"REV","USDT",1,"HitBTC"
"REV","IDR",1,"indodax"
"LNKC","BTC",1,"HitBTC"
"LEVL","BTC",1,"HitBTC"
"EMERCOIN","BTC",1,"HitBTC"
"EMERCOIN","ETH",1,"HitBTC"
"EMERCOIN","USDT",1,"HitBTC"
"RAISE","BTC",1,"HitBTC"
"RAISE","ETH",1,"HitBTC"
"NGC","BTC",1,"HitBTC"
"NGC","ETH",1,"HitBTC"
"NGC","USDT",1,"Kucoin"
"AEON","BTC",1,"HitBTC"
"GLEEC","USDT",1,"HitBTC"
"GLEEC","BTC",1,"HitBTC"
"ATRI","BTC",1,"HitBTC"
"ATRI","USDT",1,"mexc"
"YOYOW","BTC",1,"HitBTC"
"YOYOW","USDT",1,"OKEX"
"GR","USDT",1,"HitBTC"
"ZRCOIN","BTC",1,"HitBTC"
"PLTC","USDT",1,"HitBTC"
"PMA","ETH",1,"HitBTC"
"PMA","BTC",1,"HitBTC"
"PMA","USDT",1,"HitBTC"
"MYST","BTC",1,"HitBTC"
"MYST","USDT",1,"mexc"
"IDRT","BTC",1,"HitBTC"
"FYP","BTC",1,"HitBTC"
"COCOS","BTC",1,"HitBTC"
"FKX","BTC",1,"HitBTC"
"FKX","USDT",1,"Kucoin"
"DLT","BTC",1,"HitBTC"
"LATOKEN","ETH",1,"HitBTC"
"LATOKEN","USDT",1,"LAToken"
"LATOKEN","BTC",1,"LAToken"
"YCC","BTC",1,"HitBTC"
"PANTOS","BTC",1,"HitBTC"
"MTLX","USDT",1,"HitBTC"
"EVX","USDT",1,"HitBTC"
"MIN","BTC",1,"HitBTC"
"CPAY","ETH",1,"HitBTC"
"VIBE","BTC",1,"HitBTC"
"AAC","USDT",1,"HuobiPro"
"FACE","USDT",1,"HuobiPro"
"TNB","BTC",1,"HuobiPro"
"TNB","ETH",1,"HuobiPro"
"TNB","USDT",1,"HuobiPro"
"BWO","USDT",1,"HuobiPro"
"IPV","USDT",1,"HuobiPro"
"MONO","USDT",1,"HuobiPro"
"AETHWETH","ETH",1,"HuobiPro"
"JUMBO","USDT",1,"HuobiPro"
"DFX","USDT",1,"HuobiPro"
"WMT","USDT",1,"HuobiPro"
"RYOMA","USDT",1,"HuobiPro"
"ESX","USDT",2,"HuobiPro;mexc"
"ESX","USD",1,"Kraken"
"ESX","EUR",1,"Kraken"
"DTA","USDT",1,"HuobiPro"
"LOVELY","USDT",1,"HuobiPro"
"AETHUSDT","USDT",1,"HuobiPro"
"PHCR","USDT",1,"HuobiPro"
"BUILDON","USDT",1,"HuobiPro"
"CVNT","BTC",1,"HuobiPro"
"NT","USDT",1,"HuobiPro"
"ANV","USDT",1,"HuobiPro"
"FOTA","USDT",1,"HuobiPro"
"REVOLAND","USDT",1,"HuobiPro"
"INERY","USDT",1,"HuobiPro"
"MGG","USDT",1,"HuobiPro"
"STARLY","USDT",1,"HuobiPro"
"H2O","USDT",1,"HuobiPro"
"PING","USDT",3,"HuobiPro;Kucoin;mexc"
"LHINU","USDT",1,"HuobiPro"
"SMCW","USDT",1,"HuobiPro"
"HBB","USDT",2,"HuobiPro;Kucoin"
"ABBC","USDD",1,"HuobiPro"
"ABBC","IDR",1,"indodax"
"ABBC","BTC",1,"Kucoin"
"ABBC","USDT",1,"mexc"
"ABBC","USD",1,"P2PB2B"
"ARKN","USDT",1,"HuobiPro"
"STF","USDT",1,"HuobiPro"
"SOFI","USDT",1,"HuobiPro"
"STC","USDT",1,"HuobiPro"
"STC","USDC",1,"OKEX"
"WE","USDT",1,"HuobiPro"
"CONTENTBOX","BTC",1,"HuobiPro"
"CONTENTBOX","USDT",1,"HuobiPro"
"TYBENG","USDT",1,"HuobiPro"
"USDWON","USDT",1,"HuobiPro"
"COL","USDT",1,"HuobiPro"
"WHOLE","USDT",1,"HuobiPro"
"EM","USDT",1,"HuobiPro"
"EM","IDR",1,"indodax"
"TINC","USDT",1,"HuobiPro"
"TOPN","USDT",2,"HuobiPro;mexc"
"RAB","USDT",1,"HuobiPro"
"TDX","USDT",1,"HuobiPro"
"TRXS","USDT",1,"HuobiPro"
"USDJ","USDT",1,"HuobiPro"
"WSTUSDT","USDT",2,"HuobiPro;Poloniex"
"AVACN","USDT",1,"HuobiPro"
"BETH","USDT",2,"HuobiPro;OKEX"
"BETH","ETH",1,"OKEX"
"FCT","USDT",1,"HuobiPro"
"FCT","BTC",1,"Upbit"
"FCT","KRW",1,"Upbit"
"HUNT","USDT",1,"HuobiPro"
"HUNT","KRW",1,"Upbit"
"HUNT","BTC",1,"Upbit"
"KRRX","USDT",1,"HuobiPro"
"NPT","USDT",1,"HuobiPro"
"GUMMY","USDT",1,"HuobiPro"
"TAVA","USDT",1,"HuobiPro"
"PMGT","AUD",1,"IndependentReserve"
"PMGT","SGD",1,"IndependentReserve"
"PMGT","USD",1,"IndependentReserve"
"PMGT","NZD",1,"IndependentReserve"
"BOTX","IDR",1,"indodax"
"VEX","IDR",1,"indodax"
"VEX","USDT",1,"mexc"
"DAX","IDR",1,"indodax"
"DGX","IDR",1,"indodax"
"PXG","USDT",1,"indodax"
"PLCU","USDT",1,"indodax"
"GXC","IDR",1,"indodax"
"TOKENOMY","IDR",1,"indodax"
"IDK","IDR",1,"indodax"
"ACHAIN","IDR",1,"indodax"
"TBTC","USD",1,"Kraken"
"TBTC","BTC",1,"Kraken"
"TBTC","EUR",1,"Kraken"
"HYDRADX","EUR",1,"Kraken"
"HYDRADX","USD",1,"Kraken"
"VERSE","USD",1,"Kraken"
"VERSE","USDT",1,"toobit"
"KET","EUR",1,"Kraken"
"KET","USD",1,"Kraken"
"CSM","EUR",1,"Kraken"
"CSM","USD",1,"Kraken"
"PUPS","USD",1,"Kraken"
"PUPS","EUR",1,"Kraken"
"XNAP","EUR",1,"Kraken"
"XNAP","USD",1,"Kraken"
"XNAP","USDT",2,"mexc;toobit"
"PDA","EUR",1,"Kraken"
"PDA","USD",1,"Kraken"
"PDA","USDT",1,"mexc"
"PARALL","EUR",1,"Kraken"
"PARALL","USD",1,"Kraken"
"CHF","USD",1,"Kraken"
"CHF","EUR",1,"Kraken"
"BASIL","USD",1,"Kraken"
"BASIL","EUR",1,"Kraken"
"KOBAN","USD",1,"Kraken"
"KOBAN","EUR",1,"Kraken"
"CHECK","EUR",1,"Kraken"
"CHECK","USD",1,"Kraken"
"CHECK","USDT",1,"mexc"
"MOON","EUR",1,"Kraken"
"MOON","USD",1,"Kraken"
"MOON","USDT",1,"mexc"
"CAD","EUR",1,"Kraken"
"JPY","EUR",1,"Kraken"
"MXNB","USD",1,"Kraken"
"FOLKS","USD",1,"Kraken"
"FOLKS","USDT",3,"Kucoin;mexc;toobit"
"OFN","USDT",2,"Kucoin;mexc"
"ZPAY","USDT",1,"Kucoin"
"VISION","USDT",1,"Kucoin"
"AFG","USDT",1,"Kucoin"
"CLAY","USDT",1,"Kucoin"
"CAPP","BTC",1,"Kucoin"
"CAPP","ETH",1,"Kucoin"
"MARS4","USDT",2,"Kucoin;mexc"
"ERTHA","USDT",1,"Kucoin"
"VIDT","USDT",1,"Kucoin"
"VIDT","USDC",1,"mexc"
"PHNX","USDT",1,"Kucoin"
"PHNX","BTC",1,"Kucoin"
"AURO","BTC",1,"Kucoin"
"BAX","BTC",1,"Kucoin"
"BAX","USDT",1,"Kucoin"
"BAX","ETH",1,"Kucoin"
"FREEDOG","USDT",1,"Kucoin"
"HIBAYC","USDT",1,"Kucoin"
"FT","USDT",1,"Kucoin"
"BUX","USDT",1,"Kucoin"
"BUX","BTC",1,"Kucoin"
"LAY3R","USDT",1,"Kucoin"
"MULTIV","USDT",1,"Kucoin"
"HIVALHALLA","USDT",1,"Kucoin"
"HICOOLCATS","USDT",1,"Kucoin"
"ACEN","USDT",1,"Kucoin"
"BIIS","USDT",1,"Kucoin"
"COLS","USDT",2,"Kucoin;mexc"
"CHMB","USDT",1,"Kucoin"
"DREAMSQ","USDT",2,"Kucoin;mexc"
"MIND","USDT",1,"Kucoin"
"MERCU","BTC",1,"Kucoin"
"MERCU","ETH",1,"Kucoin"
"SPOT","USDT",1,"Kucoin"
"SUIA","USDT",1,"Kucoin"
"HIFLUF","USDT",1,"Kucoin"
"EFX","BTC",1,"Kucoin"
"EFX","USDT",1,"Kucoin"
"NAYM","USDT",1,"Kucoin"
"XOXO","USDT",2,"Kucoin;mexc"
"TOG","USDT",1,"Kucoin"
"MOOLAH","USDT",1,"Kucoin"
"ZELIX","USDT",1,"Kucoin"
"CAS","USDT",1,"Kucoin"
"CAS","BTC",1,"Kucoin"
"HIMFERS","USDT",1,"Kucoin"
"NWC","USDT",1,"Kucoin"
"NWC","BTC",1,"Kucoin"
"COV","BTC",1,"Kucoin"
"COV","ETH",1,"Kucoin"
"COV","USDT",1,"Kucoin"
"M3M3","USDT",1,"Kucoin"
"LOCUS","USDT",1,"Kucoin"
"TSUGT","USDT",1,"Kucoin"
"MNST","USDT",1,"Kucoin"
"ADB","BTC",1,"Kucoin"
"ADB","ETH",1,"Kucoin"
"ACQ","USDC",1,"Kucoin"
"ACQ","USDT",1,"Kucoin"
"POP","USDT",3,"Kucoin;mexc;toobit"
"VRTX","USDT",1,"Kucoin"
"UNIC","USDT",1,"Kucoin"
"GEM","USDT",1,"Kucoin"
"VERSEBIT","USDT",1,"Kucoin"
"VCORE","USDT",1,"Kucoin"
"GAMB","USDT",1,"Kucoin"
"ANOME","USDT",3,"Kucoin;mexc;toobit"
"HIGAZERS","USDT",1,"Kucoin"
"HIOD","USDT",1,"Kucoin"
"HIBAKC","USDT",1,"Kucoin"
"LENDS","USDT",1,"Kucoin"
"HIPUNKS","USDT",1,"Kucoin"
"AMU","USDT",1,"Kucoin"
"OPCT","ETH",1,"Kucoin"
"OPCT","USDT",1,"Kucoin"
"OPCT","BTC",1,"Kucoin"
"UQC","USDT",1,"Kucoin"
"UQC","BTC",1,"Kucoin"
"UQC","ETH",1,"probit"
"KORI","USDT",2,"Kucoin;mexc"
"FORESTPLUS","BTC",1,"Kucoin"
"FORESTPLUS","USDT",1,"Kucoin"
"HYDRA","USDT",2,"Kucoin;mexc"
"DECHAT","USDT",1,"Kucoin"
"CARD","USDT",1,"Kucoin"
"MJT","USDT",1,"Kucoin"
"HIMEEBITS","USDT",1,"Kucoin"
"FTG","USDT",1,"Kucoin"
"SDL","BTC",1,"Kucoin"
"SDL","USDT",1,"Kucoin"
"GLS","USDT",1,"Kucoin"
"SCPT","USDT",2,"Kucoin;mexc"
"BABYSHARK","USDT",1,"Kucoin"
"INFOFI","USDT",1,"Kucoin"
"TADA","USDT",2,"Kucoin;mexc"
"AIPAD","USDT",2,"Kucoin;mexc"
"HIENS4","USDT",1,"Kucoin"
"FST","USDT",2,"Kucoin;toobit"
"VAIX","USDT",1,"Kucoin"
"STORE","ETH",1,"Kucoin"
"STORE","USDT",1,"LAToken"
"NAVI","USDT",2,"Kucoin;mexc"
"HIMAYC","USDT",1,"Kucoin"
"BN","USDT",1,"Kucoin"
"EGO","USDT",2,"Kucoin;mexc"
"LAUNCH","USDT",1,"Kucoin"
"DAPPX","USDT",1,"Kucoin"
"RIO","USDT",3,"Kucoin;mexc;OKEX"
"RIO","BRL",1,"MercadoBitcoin"
"RIO","USDC",1,"mexc"
"RIO","EUR",1,"mexc"
"RIO","USD",1,"OKEX"
"SILLY","USDT",1,"Kucoin"
"WASTED","USDT",1,"Kucoin"
"BNS","BTC",1,"Kucoin"
"BNS","USDT",1,"Kucoin"
"OPAD","USDT",1,"Kucoin"
"NHCT","USDT",1,"Kucoin"
"ETGM","USDT",1,"Kucoin"
"UNIO","USDT",1,"Kucoin"
"FORMNET","USDT",1,"Kucoin"
"BULLA","USDT",2,"Kucoin;mexc"
"BULLA","USD1",1,"Kucoin"
"VEED","USDT",1,"Kucoin"
"VEED","BTC",1,"Kucoin"
"VID","BTC",1,"Kucoin"
"VID","USDT",1,"Kucoin"
"PONCH","USDT",1,"Kucoin"
"HISAND33","USDT",1,"Kucoin"
"HIBEANZ","USDT",1,"Kucoin"
"EOSC","USDT",1,"Kucoin"
"HIDOODLES","USDT",1,"Kucoin"
"DONK","USDT",1,"Kucoin"
"ALCHEMYV1","USDT",1,"Kucoin"
"FCON","USDT",1,"Kucoin"
"NOOB","USDT",1,"Kucoin"
"LSD","USDT",1,"Kucoin"
"BULLIEVERSE","USDT",1,"Kucoin"
"CIX100","USDT",1,"Kucoin"
"STNK","USDT",1,"Kucoin"
"OPAI","USDT",1,"Kucoin"
"RPK","USDT",1,"Kucoin"
"HLO","USDT",1,"Kucoin"
"TRISIG","USDT",1,"Kucoin"
"POLX","USDT",1,"Kucoin"
"MINT","USDT",1,"Kucoin"
"JAR","BTC",1,"Kucoin"
"JAR","USDT",1,"Kucoin"
"DOVI","USDT",1,"Kucoin"
"ZOOA","USDT",1,"Kucoin"
"VXV","USDT",1,"Kucoin"
"VXV","BTC",1,"probit"
"HIUNDEAD","USDT",1,"Kucoin"
"IDEA","USDT",1,"Kucoin"
"CYPR","USDT",3,"Kucoin;mexc;toobit"
"SRBP","USDT",1,"Kucoin"
"KLUB","USDT",1,"Kucoin"
"HIODBS","USDT",1,"Kucoin"
"HISQUIGGLE","USDT",1,"Kucoin"
"FORWARD","USDT",1,"Kucoin"
"HIAZUKI","USDT",1,"Kucoin"
"WOMBAT","USDT",1,"Kucoin"
"XTM","USDT",1,"Kucoin"
"BIDP","USDT",1,"Kucoin"
"HISEALS","USDT",1,"Kucoin"
"RBP","USDT",1,"Kucoin"
"OTK","USDT",2,"Kucoin;mexc"
"SLC","USDT",1,"Kucoin"
"MELOS","USDT",1,"Kucoin"
"DAPPT","BTC",1,"Kucoin"
"DAPPT","USDT",1,"mexc"
"AFK","USDT",1,"Kucoin"
"HIPENGUINS","USDT",1,"Kucoin"
"HIFRIENDS","USDT",1,"Kucoin"
"HIRENGA","USDT",1,"Kucoin"
"PEEL","BTC",1,"Kucoin"
"PEEL","USDT",1,"mexc"
"HICLONEX","USDT",1,"Kucoin"
"XY","USDT",1,"LAToken"
"TYPERIUM","ETH",1,"LAToken"
"EMON","USDT",1,"LAToken"
"RADX","USDT",1,"LAToken"
"PEW","USDT",1,"LAToken"
"LMCSWAP","USDT",1,"LAToken"
"REALM","USDT",1,"LAToken"
"UPI","USDT",1,"LAToken"
"MAPE","USDT",1,"LAToken"
"RANKER","USDT",1,"LAToken"
"DFA","USDT",1,"LAToken"
"CIRUS","USDT",1,"LAToken"
"BTBL","USDT",1,"LAToken"
"EDAIN","USDT",1,"LAToken"
"GECO","USDT",1,"LAToken"
"CLH","USDT",1,"LAToken"
"ISKY","USDT",1,"LAToken"
"GS1","USDT",1,"LAToken"
"ENO","USDT",1,"LAToken"
"BCOINBNB","USDT",1,"LAToken"
"RWN","ETH",1,"LAToken"
"RWN","BTC",1,"LAToken"
"RWN","USDT",1,"LAToken"
"MOFI","USDT",1,"LAToken"
"GOLC","USDT",1,"LAToken"
"SYC","ETH",1,"LAToken"
"IOI","USDT",1,"LAToken"
"HE","USDT",1,"LAToken"
"PARA","USDT",1,"LAToken"
"HID","USDT",1,"LAToken"
"HSF","USDT",1,"LAToken"
"FIERO","USDT",1,"LAToken"
"BBF","USDT",1,"LAToken"
"POOH","USDT",2,"LAToken;mexc"
"VICA","USDT",2,"LAToken;whitebit"
"BABYSWAP","USDT",1,"LAToken"
"XPNET","USDT",1,"LAToken"
"AION","BTC",1,"LAToken"
"AION","ETH",1,"LAToken"
"AION","USDT",1,"LAToken"
"EJS","USDT",1,"LAToken"
"KMON","USDT",1,"LAToken"
"THEDEBTBOX","USDT",1,"LAToken"
"UFO","USDT",1,"LAToken"
"RBIS","USDT",1,"LAToken"
"EVY","USDT",1,"LAToken"
"SC20","USDT",1,"LAToken"
"GOF","USDT",1,"LAToken"
"ORC","USDT",1,"LAToken"
"BVM","USDT",1,"LAToken"
"BVM","BRL",1,"MercadoBitcoin"
"LITHO","USDT",1,"LAToken"
"MSOT","BTC",1,"LAToken"
"CFXQ","USDT",1,"LAToken"
"MUNITY","USDT",1,"LAToken"
"OMD","USDT",2,"LAToken;P2PB2B"
"DV","USDT",1,"LAToken"
"ORBK","USDT",1,"LAToken"
"BBL","USDT",2,"LAToken;Poloniex"
"GLC","USDT",1,"LAToken"
"BFIC","USDT",2,"LAToken;Poloniex"
"LIGHTHEAVEN","USDT",1,"LBank"
"MVI","BRL",1,"MercadoBitcoin"
"RIB","BRL",1,"MercadoBitcoin"
"RIB","USDT",1,"mexc"
"EVERV","BRL",1,"MercadoBitcoin"
"ENG","ETH",1,"mercatox"
"ENG","BTC",1,"mercatox"
"XPX","USDT",1,"mexc"
"NFTART","USDT",1,"mexc"
"CBPAY","USDT",1,"mexc"
"W3S","USDT",1,"mexc"
"KLEVA","USDT",1,"mexc"
"PEPU","USDT",1,"mexc"
"XI","USDT",1,"mexc"
"KMA","USDT",1,"mexc"
"DAVINCI","USDT",1,"mexc"
"TPU","USDT",1,"mexc"
"MAGAA","USDT",1,"mexc"
"HGEN","USDT",1,"mexc"
"HTT","USDT",1,"mexc"
"GVL","USDT",1,"mexc"
"MBP","USDT",1,"mexc"
"ELON4AFD","USDT",1,"mexc"
"REVO","USDT",1,"mexc"
"SELF","USDT",1,"mexc"
"IRENA","USDT",1,"mexc"
"MICRO","USDT",1,"mexc"
"BABYNEIRO","USDT",1,"mexc"
"UMMA","USDT",1,"mexc"
"LPM","USDT",1,"mexc"
"SKO","USDT",1,"mexc"
"EVRY","USDT",1,"mexc"
"SATO","USDT",1,"mexc"
"LUIS","USDT",1,"mexc"
"SPL","USDT",1,"mexc"
"JPEG","USDT",1,"mexc"
"MEMECUP","USDT",1,"mexc"
"MWCC","USDT",1,"mexc"
"GOLDS","USDT",1,"mexc"
"NEUROS","USDT",1,"mexc"
"LOOK","USDT",1,"mexc"
"LOVESNOOPY","USDT",1,"mexc"
"BOOE","USDT",1,"mexc"
"DOLZ","USDT",1,"mexc"
"GUUFY","USDT",1,"mexc"
"OBROK","USDT",1,"mexc"
"SVPN","USDT",1,"mexc"
"COGE","USDT",1,"mexc"
"CODAI","USDT",1,"mexc"
"CSWAP","USDT",1,"mexc"
"DOGECEO","USDT",1,"mexc"
"RUBIX","USDT",1,"mexc"
"AAI","USDT",1,"mexc"
"ARSL","USDT",1,"mexc"
"AUTONO","USDT",1,"mexc"
"INVI","USDT",1,"mexc"
"VANKEDISI","USDT",1,"mexc"
"NRK","USDT",1,"mexc"
"SNIBBUTHEC","USDT",1,"mexc"
"GINI","USDT",1,"mexc"
"THECAT","USDT",1,"mexc"
"XBLAZE","USDT",1,"mexc"
"OOB","USDT",1,"mexc"
"LOAF","USDT",1,"mexc"
"ETERNAL","USDT",1,"mexc"
"AICORE","USDT",1,"mexc"
"ARBUZ","USDT",1,"mexc"
"CPU","USDT",1,"mexc"
"WAP","USDT",1,"mexc"
"HAROLD","USDT",1,"mexc"
"ZCHF","USDT",1,"mexc"
"HEMULE","USDT",1,"mexc"
"JOULE","USDT",1,"mexc"
"WALK","USDT",1,"mexc"
"GLINT","USDT",1,"mexc"
"YDF","USDT",1,"mexc"
"GSTOP","USDT",1,"mexc"
"SENTIS","USDT",2,"mexc;toobit"
"GIAC","USDT",1,"mexc"
"YAOYAO","USDT",1,"mexc"
"ELAND","USDT",1,"mexc"
"AIT","USDT",1,"mexc"
"KRIPTO","USDT",1,"mexc"
"WIFSA","USDT",1,"mexc"
"NOTDOG","USDT",1,"mexc"
"SPIZ","USDT",1,"mexc"
"EXPERT","USDT",1,"mexc"
"GTA","USDT",1,"mexc"
"JSET","USDT",1,"mexc"
"VOW","USDT",2,"mexc;Poloniex"
"NEIROLOL","USDT",1,"mexc"
"REALY","USDT",1,"mexc"
"DLORD","USDT",1,"mexc"
"INDY","USDT",1,"mexc"
"SHIDO","USDT",1,"mexc"
"STAT","USDT",1,"mexc"
"ALM","USDT",1,"mexc"
"EYES","USDT",1,"mexc"
"EG","USDT",1,"mexc"
"ASTROC","USDT",1,"mexc"
"TROVE","USDT",1,"mexc"
"FARTBOY","USDT",1,"mexc"
"ZIGAP","USDT",1,"mexc"
"PRNT","USDT",1,"mexc"
"NXTT","USDT",1,"mexc"
"TGRAM","USDT",1,"mexc"
"CAW","USDT",1,"mexc"
"CAW","USDC",1,"mexc"
"BOBUKI","USDT",1,"mexc"
"RECORD","USDT",1,"mexc"
"QDFI","USDT",1,"mexc"
"MIH","USDT",1,"mexc"
"SOLYMPICS","USDT",1,"mexc"
"GDC","USDT",1,"mexc"
"JOLT","USDT",1,"mexc"
"SAITA","USDT",1,"mexc"
"KFI","USDT",1,"mexc"
"YBR","USDT",1,"mexc"
"SHOOT","USDT",1,"mexc"
"DMT","USDT",1,"mexc"
"CDT","USDT",1,"mexc"
"MEMHASH","USDT",1,"mexc"
"FARMS","USDT",1,"mexc"
"PEPA","USDT",1,"mexc"
"TPRO","USDT",1,"mexc"
"GROOVE","USDT",1,"mexc"
"TRUMP2024","USDT",1,"mexc"
"SUNPEPE","USDT",1,"mexc"
"APED","USDT",1,"mexc"
"RPLAY","USDT",1,"mexc"
"BTY","USDT",1,"mexc"
"OSAK","USDT",1,"mexc"
"GOTG","USDT",1,"mexc"
"WEC","USDT",1,"mexc"
"MEMESAI","USDT",1,"mexc"
"MSHEESHA","USDT",1,"mexc"
"404A","USDT",1,"mexc"
"DCM","USDT",1,"mexc"
"MONIE","USDT",1,"mexc"
"STEPH","USDT",1,"mexc"
"SYNC","USDT",1,"mexc"
"BLP","USDT",1,"mexc"
"MNSRY","USDT",1,"mexc"
"JWIF","USDT",1,"mexc"
"CLS","USDT",1,"mexc"
"XIN","USDT",1,"mexc"
"IRO","USDT",1,"mexc"
"CLASH","USDT",1,"mexc"
"GROKCAT","USDT",1,"mexc"
"PELF","USDT",1,"mexc"
"BLUEM","USDT",1,"mexc"
"WRKX","USDT",1,"mexc"
"YIDO","USDT",1,"mexc"
"ICPX","USDT",1,"mexc"
"OPENX","USDT",1,"mexc"
"SER","USDT",1,"mexc"
"UNM","USDT",1,"mexc"
"IBAT","USDT",1,"mexc"
"SUEDE","USDT",1,"mexc"
"BUNNY","USDT",1,"mexc"
"CRYPTAL","USDT",1,"mexc"
"MFET","USDT",1,"mexc"
